,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
376475,1.0,,True,"02 5, 2018",A2P4Y0FIZBQBIC,B000A6PPOK,{'Style:': ' Retail'},Teresa,"I bought this less than four months ago... today one of the letter keys (C)  isn't working anymore. I have no idea how to fix it. Of course, the warranty on it is 90 days.",Stopped working in less than four months.,1517788800,
376476,5.0,,True,"02 1, 2018",A3QJWRJG9GBD9C,B000A6PPOK,{'Style:': ' Business'},Midcenturyman,"Highly recommended, used it first time today at work , huge improvement over the previous flat keyboard.",Highly recommended,1517443200,
376477,4.0,,True,"02 1, 2018",AK7UCKDA9RFSO,B000A6PPOK,{'Style:': ' Business'},Dr.C,"I bought this for my wife as a replacement for another identical unit she had used for years.  Personally, I don't care for the ""ergonomic"" split layout, but my wife really likes it.  The 4 star rating is hers.",Nice keyboard if you like the split design and lots of special function keys,1517443200,
376478,5.0,,True,"02 1, 2018",A2S7KX0S61WY0O,B000A6PPOK,{'Style:': ' Retail'},Vernon Brown,the key board is perfect and is comfortable for the wrist,great key board,1517443200,
376479,3.0,,True,"01 31, 2018",A1WBXPTPRG97KU,B000A6PPOK,{'Style:': ' Business'},"Kristen, MomX3",After using many types of ergonomic keyboards and accessories over the years I think this is the most awkward and cumbersome I've tried. Made it impossible for my kids (10-15) to use the computer.  Even I have a hard time adjusting to it.,"Really different, even to someone used to ergonomics",1517356800,
376480,5.0,,True,"01 25, 2018",A3HL1JT29G4WT1,B000A6PPOK,{'Style:': ' Business'},Anonymous Geek,"I have purchased this keyboard several times in the past.  It is excellent for touch typing.  I wouldn't recommend it for ""hunt and peck"" typing. It positions my hands nicely and the keys have good travel and touch.  I use some of the extra keys as well, but I use the function keys as function keys, not the alternate mapping provided.  Numeric keypad also works perfectly.",Excellent Keyboard for Touch Typists.,1516838400,
376481,5.0,,True,"01 24, 2018",A1T6QZ074MYOBV,B000A6PPOK,{'Style:': ' Retail'},hugh@jago.to,My third - I shouldn't drink water when typing.,Five Stars,1516752000,
376482,5.0,,True,"01 21, 2018",A2IKOH00E6N471,B000A6PPOK,{'Style:': ' Business'},boogordoctor,Get one...you'll be spoiled!,Spoiled!,1516492800,
376483,5.0,,True,"01 20, 2018",AURY4JGBGMYE5,B000A6PPOK,{'Style:': ' Business'},Trowski,"Takes a little getting used to, but overall very comfortable and works well.",but overall very comfortable and works well,1516406400,
376484,3.0,,True,"01 16, 2018",A27RN4QCUT9DNR,B000A6PPOK,{'Style:': ' Business'},Stylealdrin,"So far, this keyboard is good. It functions properly while I type. It made my wrist relax when I am typing on it. However, I bought this keyboard more than three months ago and it is starting to act out on me. The keys are not functioning properly such as I have to press harder on many of the keys.",this keyboard is good. It functions properly while I type,1516060800,
376485,5.0,,True,"01 15, 2018",A302M0FCYUGWEI,B000A6PPOK,{'Style:': ' Business'},TB,works great no problems,Five Stars,1515974400,
376486,5.0,,True,"01 14, 2018",A3NPWL5QQCZ2ON,B000A6PPOK,{'Style:': ' Business'},Consumer 007,"This is the only keyboard I will use, at work or at home.  Microsoft figured out a truly natural hand position.  It helps me avoid wrist strain.  Love these keyboards!",The Best!,1515888000,
376487,5.0,,True,"01 11, 2018",A2WYQ9FBWVNK2S,B000A6PPOK,{'Style:': ' Business'},young,Second time using this keyboard. I love it~,I love it~,1515628800,
376488,5.0,,True,"01 7, 2018",AD59JTJ7CFOG9,B000A6PPOK,{'Style:': ' Business'},Hugo M.,Works really good. No problems at all,Five Stars,1515283200,
376489,2.0,,True,"01 4, 2018",A72F0ZS0O2S2S,B000A6PPOK,{'Style:': ' Business'},R. P. Henerey,"This HUGE slab came with no CD, no drivers, no Help, and a pamphlet so tiny with such tiny print that it's unreadable even with bifocals and a mag glass. This is all  contrary to what's shown in the Product Guide PDF linked and hosted here by Amazon, who I suppose are not to blame. In the Guide it shows a CD and a normal pamphlet. BTW, that PDF consists of about 6 lines of text in English, no help at all. A web search produced some decent reviews and a link to the MS Intellitype program which after installing gives some config features in the Keyboard Control Panel and also from the board's own key in the upper middle, T*Y.  Still no Help file though. To find out how to access the nearly hidden F(unction) Keys I had to search here at the customers' Q&A. It's controlled by a key on the upper right, the F-Key Lock, off by default, duh!

On the Pro side, it seems nicely made for plastic, the wrist rest is excellent, the driver seems non-buggy and handy, and the ergo factor would be great for all-day typists.","no CD, no drivers, no Help, and a tiny unreadable pamphlet",1515024000,
376490,5.0,,True,"01 3, 2018",ASTEDMJTXW6ST,B000A6PPOK,{'Style:': ' Business'},cjhouston,I am very happy with this keyboard.  If you read the reviews they are a lot of help.  Download the Microsoft app for the product and it works very well for programing the keys.,Wonderful keyboard,1514937600,
376491,5.0,,True,"12 28, 2017",AYYAHRZX2XM8K,B000A6PPOK,{'Style:': ' Business'},MamaTick,"Great keyboard with a lot of features that don't distract from the function.  Easy to use and change the angle to fit the person using it.  Tilt up, back, or flat.",Great keyboard with a lot of features that don't distract ...,1514419200,
376492,5.0,,True,"12 22, 2017",A32F6WSNTXE0OH,B000A6PPOK,{'Style:': ' Retail'},lmhgranny2011,"This is an awesome keyboard!  It took a while to get used to the middle section ""splitting"" the keyboard,
but now I'm used to it & really like the way it is designed. No wrist aches/pains.....hands/arms are comfortable, & having a
number pad available....reminds me of the keyboards I used in data entry work (used for years & am quite comfortable using this style.",Love the keyboard!,1513900800,
376495,4.0,,True,"12 21, 2017",A14QQWX0HF7B4V,B000A6PPOK,{'Style:': ' Business'},Ohnow,I had this keyboard before for work and after a few week learning curve I loved it.  I've bought the professional version now as it's supposed to be more durable.  Only time will tell.  It's easy to customize.  I've deducted a star because the media center Play button works intermittently.  Not unusual for Microsoft.,Almost perfect.,1513814400,
376496,4.0,,True,"12 17, 2017",A2F2J22EHXK95S,B000A6PPOK,{'Style:': ' Business'},Amazon Customer,"It's hard to find ergonomic keyboards like this one. I find I type a lot faster on this style. It is a bit thick for some keyboard trays but does well on a ""floating"" style one that you find in many offices. I also appreciate that they're wired, as I don't like scrambling for a battery in the middle of working on something. I did like the previous style a bit more, and it's lost connection once at work (I just unplugged it an plugged it back in to get it working again).",My favorite ergonomic keyboard that I can find,1513468800,
376497,5.0,,True,"12 15, 2017",A308P01B41E4AK,B000A6PPOK,{'Style:': ' Business'},Terry S,"My ""wireless"" microsoft stuff only works when about 2 feet from the dongle.  Had to go back to wired.  This works great.",This works great.,1513296000,
376498,3.0,,True,"12 12, 2017",AA7PNT2OPS3RP,B000A6PPOK,{'Style:': ' Business'},Catherine Franz,"The space key is very noisy.  This is my four one in 10 years.  I type so fast, and a lot as a writer and accountant I wear off the letters and wear them out.  This one is great.  Other keys fairly quiet, just not the space bar.  Don't have time to return and wait for another.",This one is great. Other keys fairly quiet,1513036800,
376499,5.0,,True,"12 11, 2017",A2J084LYEFTP15,B000A6PPOK,{'Style:': ' Business'},Brandi Taylor,"We've been using these keyboards for years, personally and in our business.  They are great quality.  Takes a few days to get used to the curve, but once you go curved, you won't go back.",It's all about the curve,1512950400,
376500,5.0,,True,"12 9, 2017",A24LVY4S937UZ2,B000A6PPOK,{'Style:': ' Business'},jarpc,"I was hesitant to buy this keyboard, due to complaints about the noisy space bar. But they must have fixed that problem, because I don't notice it at all. When I first started using it, I thought, Yikes, how am I going to get used to this thing? It is different than a straight, level keyboard. But after a couple weeks, I love it. I can see why people with small hands were complaining, because at first it seems like you have to search and move around a lot. But it's a short learning curve, and now I love it. Very comfortable and easy to use.",I love it. I can see why people with small ...,1512777600,
376501,1.0,,True,"12 9, 2017",A3MS07XVG2V5TD,B000A6PPOK,{'Style:': ' Business'},asul,"When I received this keyboard it didn't come with the CD driver installation. I went to the Microsoft website and I tried to download the driver it gave me adminstrator errors even though I have admin rights to my PC. I am using Windows 10 so I'm not sure if there's some bug issue. I'm sending this back. Without the driver you can still use the keyboard but the other shortcut keys will not function. Calculator, Home, Mail, Volume works.",When I received this keyboard it didn't come with the ...,1512777600,
376502,5.0,,True,"12 6, 2017",A13LXAWADU01HP,B000A6PPOK,{'Style:': ' Business'},Michael Waymer,Great product,Five Stars,1512518400,
376505,5.0,,True,"12 3, 2017",AJZP23TTFF961,B000A6PPOK,{'Style:': ' Business'},livingwithfocusdotorg,wow...so much value,great,1512259200,
376506,5.0,,True,"12 2, 2017",A3TGV4BNJ9P4TW,B000A6PPOK,{'Style:': ' Business'},Whomever,"Still the best keyboard after using it for more than a decade. Every time I try to switch to something else, I end up buying another one of these.",Still the best...,1512172800,
